Category,Level1,Level2,Level3,Level4,Button1,,None,Button2,Button3,Total
Samples Data,Samples Program TTL,Core Product Grp,"United States of America",William Chu,0.08,,0,1.24,0,1.32
Samples Data,Samples Program TTL,Core Product Grp,"United States of America",Win Systems,0.66,,0,1.46,8.11,10.23
Samples Data,Samples Program TTL,Core Product Grp,"United States of America",Winpool Limited ,0.96,,0,0,3.86,4.82
Samples Data,Samples Program TTL,Core Product Grp,"United States of America",Wireless Technology,1.18,,0,0.92,1.01,3.11
Samples Data,Samples Program TTL,Core Product Grp,"United States of America",Worcester Polytechnic ,0.17,,0,0.27,0.21,0.65
Samples Data,Samples Program TTL,Core Product Grp,"United States of America",World Micro ,0.04,,0,0.14,0.02,0.19
Samples Data,Samples Program TTL,Core Product Grp,"United States of America",Worldwide Service ,0,,0,0.39,0.39,0.78
Samples Data,Samples Program TTL,Core Product Grp,"United States of America",Wycom Corporation,10.24,,0,12.68,21.17,44.1
Samples Data,Samples Program TTL,Core Product Grp,"United States of America",Wyle Integrated ,0.04,,0,1.04,0.88,1.96
Samples Data,Samples Program TTL,Core Product Grp,"United States of America",X-Scan Imaging ,0,,0,0,0,0.01
Samples Data,Samples Program TTL,Core Product Grp,"United States of America",Xtreme Electronic ,0,,0,1.95,0,1.95
Samples Data,Samples Program TTL,Core Product Grp,"United States of America",Yarbrough Electronics ,0.04,,0,0.25,0.54,0.84
Samples Data,Samples Program TTL,Core Product Grp,"United States of America",Zaxcom Incorporated,0.01,,0,0.04,1.7,1.75
Samples Data,Samples Program TTL,Core Product Grp,"United States of America","Zollner Electronics, ",76.36,,0,17.67,4.18,98.21
Samples Data,Samples Program TTL,Core Product Grp,"United States of America","Zultys, Inc",7.26,,0,1.21,0.85,9.32
Samples Data,Samples Program TTL,Core Product Grp,"Viet Nam",Fuhong Precision ,199.14,,0,55.9,0,255.04
Samples Data,Samples Program TTL,Core Product Grp,"Viet Nam",Funing Precision ,78.25,,0,0,0,78.25
Samples Data,Samples Program TTL,Core Product Grp,"Viet Nam",Jabil Vietnam ,0,,0,1.2,0,1.2
Samples Data,Samples Program TTL,Core Product Grp,"Viet Nam",MC - ,0,,0,69.42,0,69.42
Samples Data,Samples Program TTL,Ind&Healthcare,"Australia",AllSolus,0.01,,0,0.01,0.11,0.13
Samples Data,Samples Program TTL,Ind&Healthcare,"Australia",Arrow Electronics,2.81,,0,1.93,0.84,5.58
Samples Data,Samples Program TTL,Ind&Healthcare,"Australia",Avnet EM ,114.57,,0,51.1,21.46,187.14
Samples Data,Samples Program TTL,Ind&Healthcare,"Australia",Burtek Pty ,0.19,,0,0.72,0.04,0.95
Samples Data,Samples Program TTL,Ind&Healthcare,"Australia",CE Australia ,2.53,,0,6.42,13.51,22.46
Samples Data,Samples Program TTL,Ind&Healthcare,"Australia",Mission 4 ,2.88,,0,0.34,53.65,56.87
Samples Data,Samples Program TTL,Ind&Healthcare,"Australia",Ness Corporation,11.56,,0,6.94,5.78,24.28
Samples Data,Samples Program TTL,Ind&Healthcare,"Australia",Pervasive Telemetry ,0,,0,0,0.01,0.02
Samples Data,Samples Program TTL,Ind&Healthcare,"Australia",SRXGlobal (AU) ,8.18,,0,9.71,4.13,22.02
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",A&R Tech ,0.09,,0,0.96,2.62,3.68
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",abatec electronic ,1.63,,0,22.6,11.5,35.73
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Alge Electronic ,2.4,,0,0.82,3.26,6.48
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Anton Paar ,0.37,,0,0.12,0.45,0.94
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Bachmann electronic ,0,,0,1.47,5.04,6.52
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",BECOM Electronics ,0,,0,0,0.23,0.23
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Digital Elektronik ,0.56,,0,1.45,1.12,3.12
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Electro Promex ,0.8,,0,3.68,5.98,10.46
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Exceet electronics ,1.21,,0,0.07,1.44,2.72
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Flextronics International,7.34,,0,11.17,12.37,30.88
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Ginzinger Electronic ,2.97,,0,0.99,1.33,5.29
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Graf Elektronik ,1.73,,0,10.91,9.17,21.81
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",HESS AUSTRIA ,0,,0,0.1,0,0.1
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",HWE-Elektronik  ,1.2,,0,4.15,3.14,8.48
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",IDEA Electronic ,0.71,,0,0.01,0.19,0.91
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Ing. Sumetzberger ,0.01,,0,0.02,0.03,0.06
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Katronik H. ,14.18,,0,1.76,1.76,17.71
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Leica Mikrosysteme ,0.53,,0,1.01,5.98,7.51
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",LENO Electronics ,423.54,,0,528.57,243.96,1196.06
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Limex Elektronische ,0.4,,0,0.55,1.29,2.24
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Michael Wieser,0.74,,0,0.89,0.75,2.38
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Novotech Elektronik ,1.69,,0,0.52,0.76,2.97
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Sawi Electronic ,38.41,,0,0.93,46.77,86.1
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Seidel Elektronik,9.17,,0,8.7,30.96,48.83
Samples Data,Samples Program TTL,Ind&Healthcare,"Austria",Technosert Electronic ,11.96,,0,15.59,2.58,30.13
Samples Data,Samples Program TTL,Ind&Healthcare,"Belgium",Mo-Vis BVBA,8.01,,0,14.22,41.29,63.52
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Axiomatic Technologies ,0,,0,0,0.37,0.37
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Brooklyn Computer ,0.03,,0,0.03,0.19,0.26
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Castonguay Electronique,0,,0,0.06,0,0.06
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Celestica Inc,0.03,,0,0.18,0.38,0.58
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Electronic Direct ,4.08,,0,4.25,0.35,8.69
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Imagenex Technology ,0.07,,0,0.09,0.67,0.83
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",M2S Electronique,0.24,,0,0,0.83,1.07
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Motsai Research,239.06,,0,78.37,29.57,347.01
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Nanowave Technologies ,0.67,,0,1.12,0.46,2.25
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Pentair,17.86,,0,4.64,19.41,41.92
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Phoenix Geophysics ,3.06,,0,0,3.77,6.84
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Pure Technologies ,0.06,,0,10.22,3.39,13.67
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",PV-Tron Incorporated,0.19,,0,0.19,0.12,0.51
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Radiant Technologies ,0.12,,0,0.5,0.12,0.75
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Ranovus Inc.,1.28,,0,1.35,1.67,4.31
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",RBR Limited ,16.66,,0,23.52,13.89,54.07
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Scintrex Limited ,0.39,,0,0.21,0.18,0.78
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",Thought Technology ,5.65,,0,0.79,3.47,9.91
Samples Data,Samples Program TTL,Ind&Healthcare,"Canada",University of ,4.11,,0,23.35,18.48,45.94
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Askey Technology ,11.56,,0,60.87,0,72.42
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Beijing Baif-Maihak ,1.61,,0,3.37,1.69,6.66
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Benchmark Electronics ,0,,0,0.17,8.76,8.93
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Bosch (Zhuhai)Security ,0,,0,92.59,0,92.59
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Compal Wireless ,0,,0,0.37,0,0.37
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Delta Electronics ,16.53,,0,12.16,21.88,50.57
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Enics Electronics ,0.47,,0,0.36,1.05,1.88
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Ericsson Nanjing ,1.72,,0,5.42,1.73,8.87
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Fantastic Electronics ,11.77,,0,10.31,18.84,40.92
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Flextronics Electronics ,2.26,,0,1.03,4.91,8.2
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Fukijon Industrial ,0.01,,0,0.04,0.03,0.09
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Hon Hai ,0,,0,1132.75,0,1132.75
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Hong Fu ,0,,0,0,116.71,116.71
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Hongfujin Precision ,51.23,,0,19.43,44.83,115.49
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Huawei Device ,6179.86,,0,213.07,4485.2,10878.13
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Huawei Technologies ,9.98,,0,0,0,9.98
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Intel Corporation,3.87,,0,6.48,2.63,12.97
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Inventec (Pudong) ,3.24,,0,189.27,0,192.5
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Jabil (Guangzhou) ,25.79,,0,623.99,140.69,790.47
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Jabil Circuit ,248.18,,0,492.88,865.19,1606.25
Samples Data,Samples Program TTL,Ind&Healthcare,"China",KANG ZHUN ,2.67,,0,68.81,1448.92,1520.4
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Maintek Computer ,0,,0,164.17,0,164.17
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Maxway Technology ,3.12,,0,3.01,0.44,6.57
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Msi Computer(Shenzhen) ,0,,0,27.69,0,27.69
Samples Data,Samples Program TTL,Ind&Healthcare,"China",PCM Electronics ,22.45,,0,9.44,17.11,49
Samples Data,Samples Program TTL,Ind&Healthcare,"China",PKC Electronics ,18.59,,0,3.81,4.66,27.06
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Plexus (Hangzhou) ,5.26,,0,9.46,5.14,19.86
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Plexus (Xiamen) ,11.26,,0,10.3,9.84,31.41
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Plexus Xiamen ,1.02,,0,0.67,4.81,6.5
Samples Data,Samples Program TTL,Ind&Healthcare,"China",PROTEK (SHANGHAI) ,0,,0,2.34,0,2.34
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Rayval (Suzhou) ,41.83,,0,177.8,87.89,307.52
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Rishena Co.Ltd,0.54,,0,0,0,0.54
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Samsung Electronics ,12907.08,,0,4350.75,23174.38,40432.21
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Sanmina-SCI Systems ,0,,0,1.01,0,1.01
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Shennan Circuits ,2.77,,0,17.29,43.01,63.07
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Shenzhen Daxin ,1.78,,0,3.81,1.86,7.45
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Shenzhen Futaihong ,49.69,,0,49.69,0,99.38
Samples Data,Samples Program TTL,Ind&Healthcare,"China",ShenZhen Lanpuke ,3.66,,0,4.92,0.97,9.54
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Shenzhen Sinosun ,0.77,,0,0.04,0.31,1.12
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Shenzhen Xhworld ,10.14,,0,22.87,11.78,44.79
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Shenzhen Xinyuanneng ,0.44,,0,1.19,2.38,4.01
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Silitek Electronic ,0,,0,0,1602,1602
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Simplo Technology ,89,,0,0,0,89
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Tech-Com (Shanghai) ,0,,0,0,5.82,5.82
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Tech-Front (Shanghai) ,0,,0,0,81.23,81.23
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Tian Jin ,0.12,,0,0,0,0.12
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Tianjin Samsung ,18.87,,0,307.46,3165.2,3491.52
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Universal Global ,3554.16,,0,2232.31,1810.44,7596.91
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Universal Scientific ,434.56,,0,14.77,34.16,483.48
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Wintop Electronic ,0,,0,0.14,0.08,0.23
Samples Data,Samples Program TTL,Ind&Healthcare,"China",Wuxi Shennan ,47.55,,0,75.04,248.13,370.73
Samples Data,Samples Program TTL,Ind&Healthcare,"Czech Republic",Adash Ltd,0.1,,0,0,0.15,0.25
Samples Data,Samples Program TTL,Ind&Healthcare,"Czech Republic",Akermann Electronic ,0.91,,0,0.38,0.43,1.72
Samples Data,Samples Program TTL,Ind&Healthcare,"Czech Republic",Certuma spol.s ,0.01,,0,0.01,0.04,0.07
Samples Data,Samples Program TTL,Ind&Healthcare,"Czech Republic",Georadis S.R.O.,3.48,,0,3.16,4.99,11.64
Samples Data,Samples Program TTL,Ind&Healthcare,"Czech Republic",Panasonic Automotive ,44.49,,0,0.14,0.51,45.14
Samples Data,Samples Program TTL,Ind&Healthcare,"Czech Republic",Tyco Fire ,0.1,,0,0.87,0.77,1.74
Samples Data,Samples Program TTL,Ind&Healthcare,"Denmark",Carometec Aktieselskab,10.82,,0,2,0,12.82
Samples Data,Samples Program TTL,Ind&Healthcare,"Denmark",CB Svendsen ,0.53,,0,0.84,0.97,2.34
Samples Data,Samples Program TTL,Ind&Healthcare,"Denmark",Danphone A/S,1.01,,0,1.91,0.8,3.72
Samples Data,Samples Program TTL,Ind&Healthcare,"Denmark",ETK Elektronik ,8.71,,0,7.91,12.48,29.1
Samples Data,Samples Program TTL,Ind&Healthcare,"Denmark",Ingeni?rfirm?t Poul ,0.36,,0,0.96,0.83,2.14
Samples Data,Samples Program TTL,Ind&Healthcare,"Denmark",Logic Io ,3.67,,0,0.37,0,4.04
Samples Data,Samples Program TTL,Ind&Healthcare,"Denmark",MJK Automation ,0.01,,0,0.02,0.03,0.06
Samples Data,Samples Program TTL,Ind&Healthcare,"Denmark",Styromatic A/S,2.9,,0,0.9,1.07,4.87
Samples Data,Samples Program TTL,Ind&Healthcare,"Denmark",Trika Teknik,0.27,,0,0.13,0.22,0.62
Samples Data,Samples Program TTL,Ind&Healthcare,"Denmark",Weibel Scientific ,0,,0,0.02,0.01,0.03
Samples Data,Samples Program TTL,Ind&Healthcare,"Estonia",Enics Eesti,0.09,,0,0,0.07,0.16
Samples Data,Samples Program TTL,Ind&Healthcare,"Estonia",Eolane Tallinn ,0,,0,0.6,227.13,227.72
Samples Data,Samples Program TTL,Ind&Healthcare,"Finland","ABB Oy, ",154.75,,0,0,14.07,168.82
Samples Data,Samples Program TTL,Ind&Healthcare,"Finland",Appcom Oy,0.04,,0,0.02,0.11,0.17
Samples Data,Samples Program TTL,Ind&Healthcare,"Finland",Compel International ,627.28,,0,498.48,413.68,1539.45
Samples Data,Samples Program TTL,Ind&Healthcare,"Finland",Electo Oy,0.65,,0,0,0.98,1.64
Samples Data,Samples Program TTL,Ind&Healthcare,"Finland",Enics Finland ,0.91,,0,1.34,5.23,7.48
Samples Data,Samples Program TTL,Ind&Healthcare,"Finland",Jopaco Electronics ,7.67,,0,6.57,13.43,27.67
Samples Data,Samples Program TTL,Ind&Healthcare,"Finland",Jotel Oy,0.08,,0,0.09,0.23,0.4
Samples Data,Samples Program TTL,Ind&Healthcare,"Finland",PKC Electronics ,0.24,,0,3.32,0.69,4.26
Samples Data,Samples Program TTL,Ind&Healthcare,"France",AEL Electronique,0.33,,0,1.05,0.18,1.56
Samples Data,Samples Program TTL,Ind&Healthcare,"France",AirMems,0.4,,0,0.65,0.3,1.35
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Alcatel-Lucent France,0.4,,0,2.91,4.37,7.68
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Algade,0.01,,0,0.02,0.02,0.05
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Annecy Electronique ,0.59,,0,0.01,0.16,0.76
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Asercao,3.36,,0,1.75,0,5.11
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Asica,0.78,,0,0.24,2.06,3.09
Samples Data,Samples Program TTL,Ind&Healthcare,"France",AsteelFlash Europe,75.36,,0,54.61,22.34,152.31
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Axis Electronique,0,,0,0.01,0.01,0.03
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Becker Electronique,0.02,,0,0.08,0.08,0.17
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Bio-Logic SAS,0.29,,0,1.31,1.89,3.49
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Cabelvar,1.63,,0,1.83,3.61,7.07
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Cilec,3.96,,0,2.18,5.44,11.58
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Codechamp,1.27,,0,0.42,0.57,2.27
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Cofidur EMS ,2.02,,0,0.52,4.67,7.22
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Copelectronic,0.47,,0,0.6,0.28,1.35
Samples Data,Samples Program TTL,Ind&Healthcare,"France",CSA Electronics,0.43,,0,0.58,1.17,2.19
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Easytech,0,,0,1.44,0,1.44
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Emka Electronic,0.11,,0,1.15,1.65,2.9
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Eolane Angers,20.11,,0,2.43,0.81,23.35
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Eolane Combree,0.16,,0,0.31,0.41,0.88
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Eolane Montceau,8.15,,0,2.88,5.54,16.57
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Eolane Neuilly-en-Thelle,887.36,,0,1273.34,0,2160.71
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Eolane Roncq,0.21,,0,0.03,0.08,0.32
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Eolane Saint-Agreve,1.08,,0,0.93,5.59,7.6
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Eolane Vailhauques,0.59,,0,6.26,0,6.85
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Erelia Systemes ,0.04,,0,0.06,0.08,0.19
Samples Data,Samples Program TTL,Ind&Healthcare,"France",ESTELEC INDUSTRIE,17.34,,0,21.55,17.7,56.59
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Hdi Electronics ,3.96,,0,1.54,1.64,7.14
Samples Data,Samples Program TTL,Ind&Healthcare,"France",IDEA S.A.S.,0,,0,0,1.06,1.06
Samples Data,Samples Program TTL,Ind&Healthcare,"France",KN SYSTEMES,0.01,,0,0,0,0.02
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Meggitt (Sensorex),1.03,,0,0.95,1.09,3.06
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Nanogiga,2.6,,0,5.44,2.47,10.51
Samples Data,Samples Program TTL,Ind&Healthcare,"France",NKE,0.02,,0,0.03,0.05,0.11
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Novatech Technologies ,9.49,,0,46.24,101.77,157.5
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Obiou Societe ,0.03,,0,0.05,0.1,0.18
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Omicron S.A.,0.09,,0,0.05,0.02,0.16
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Radiocoms-Systemes,0.09,,0,0.01,0,0.1
Samples Data,Samples Program TTL,Ind&Healthcare,"France",REC Electronique,0.98,,0,0.92,3.04,4.94
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Roux Ste,0.29,,0,0.15,0.51,0.94
Samples Data,Samples Program TTL,Ind&Healthcare,"France",SAGEM DEFENSE ,8.04,,0,15.69,5.31,29.04
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Schneider Automation ,7.72,,0,0.37,3.15,11.24
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Selva Electronique,1.37,,0,0.87,1.4,3.65
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Sicap Electronique,4.44,,0,10.37,8.9,23.71
Samples Data,Samples Program TTL,Ind&Healthcare,"France",SN Microlide,0.08,,0,0.03,0.11,0.21
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Syleps,0.05,,0,0.04,0.02,0.12
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Synergie-Cad,0,,0,0,0.1,0.1
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Sysnav Navigation ,1.06,,0,170.26,56.54,227.87
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Systech Sarl,0.85,,0,0.89,2.14,3.89
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Team - ,0.01,,0,0.02,0.02,0.04
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Thales Communication,165.39,,0,15.77,45.76,226.92
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Valeo Comfort ,304.47,,0,93.04,0,397.5
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Varioptic Bu ,525,,0,0,0,525
Samples Data,Samples Program TTL,Ind&Healthcare,"France",Vermon,152.4,,0,608.7,33.32,794.42
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",4Source  ,0.34,,0,3.72,0.34,4.4
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",A 2000 ,0.05,,0,0.12,0.04,0.21
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",A.S.T. - ,0.39,,0,0,0.13,0.52
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",AB-Tron GmbH,0.8,,0,0,4.02,4.83
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",ACS-CONTROL-SYSTEM GmbH,0,,0,0,0.16,0.16
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",AEMtec GmbH,0.07,,0,0.09,0.67,0.83
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",ASPro GmbH,0,,0,0.28,0.24,0.52
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",ASSDEV GmbH,6.26,,0,3.5,3.77,13.53
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Asteelflash Eberbach ,3.51,,0,12.86,6.96,23.33
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Asteelflash Hersfeld ,0.97,,0,4.87,3.04,8.87
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Avnet Logistics ,7181.77,,0,8350.68,10227.7,25760.15
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Avnet Silica,40.52,,0,60.02,74.4,174.94
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",AX Electronics ,1.22,,0,0.12,1.28,2.62
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Barthen Industrie-Elektronik ,0,,0,0,1.64,1.64
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Baumuller Nurnberg ,0,,0,0.38,0.04,0.42
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",BBR Verkehrstechnik ,0,,0,0.28,0,0.28
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",BeanAir GmbH,0.29,,0,0.3,0.2,0.79
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Becker Avionics ,0.18,,0,0,0.21,0.39
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Bestec Gmbh,0.05,,0,8.03,0.13,8.21
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Bestec- etp ,0.01,,0,1.42,0.02,1.45
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",BFI Automation ,0.08,,0,0,0.04,0.12
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Binder-Elektronik GmbH,0.17,,0,0,0.2,0.36
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Birkholz Elektronische ,30.47,,0,1.01,1.19,32.67
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",BMK Professional ,116.43,,0,81.15,23.31,220.89
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Bosch Rexroth ,9.7,,0,2.21,0,11.91
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",BvR electronic ,0.14,,0,0,0.47,0.61
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",BZM-Thiel Electronics ,33.31,,0,110.44,130.03,273.78
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",CAD-UL ElectronicServices ,0.69,,0,0.18,0.75,1.61
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Charite - ,1.73,,0,2.1,1.64,5.46
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Christian Stapf ,16.53,,0,35.83,19.46,71.83
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",CMS Electronics ,0.12,,0,0.82,0.02,0.95
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Conradt Mess- ,0.06,,0,0.56,0.43,1.05
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",DBK EMS ,2.41,,0,0.8,1.09,4.31
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",DIS-TEC Gmbh ,0.33,,0,0.39,0.51,1.22
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",DOLI Elektronik ,1.81,,0,0.94,0.1,2.85
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Dommel GmbH,0.37,,0,0.07,0.5,0.95
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Dr. Honle ,1.71,,0,3.8,2.28,7.8
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Dr. Johannes ,0.24,,0,0.22,0.12,0.59
Samples Data,Samples Program TTL,Ind&Healthcare,"Germany",Dr.Schwab Gesellschaft ,0.01,,0,0.06,0.1,0.17
